id,true_error,text,meta.Binary,true_label,given_label
5426,0,"@George, I installed to fedora 12 (2.6.32.16-141.fc12.x86_64) and my panel will not autohide now.  Any ideas?",-1,13.0,9.0
5427,0,"I have to say that I don't like the output, harder to read and code isn't formatted with the correct colors. Could there be an optional output for how it is printed?",1,17.0,25.0
5428,0,I've done a PHP wrapper but don't have enough reputation to edit it in. Could someone link to it?,0,13.0,16.0
5429,0,"I have a small problem. When I tell Swatch to find my user name it returns an error ""There was a problem with the request: Status code = 500"" Any ideas?",1,17.0,24.0
5430,0,@carson I'm one of your user :). Any news about some new release (wink..wink)?,1,19.0,23.0
5431,0,That's an odd choice of name.  Any particular reason for that?,0,15.0,17.0
5432,0,Nice app! Any news about opening the source code?,0,15.0,22.0
5433,0,"The message I get is `""No command 'dmd' found.""` What exactly is dmd?",0,13.0,22.0
5434,0,"@George: I have started a project which uses your wrapper ... it appears that the site name is hard coded, but can easily be passed in as a parameter. Do you have plans to change this to be configurable?",1,16.0,13.0
5435,0,The lack of `display_name` is caused by a user not having a display name set in their profile.  Incorrect usernames...  do you have an example of that?,0,13.0,22.0
5436,0,"@Soviut I've added your changes, however I'm getting banned by IP when I click two questions in the link above. Is there some way of avoiding this?",0,13.0,21.0
5437,0,"Yay, something useful came about as a result of my creations.
What are you using for the search, considering that was the only method I haven't quite figured out the best way to do?",0,13.0,21.0
5438,0,@Adam: Thanks! Any suggestions / comments for the site?,-1,9.0,13.0
5439,0,Incredible. Did you use any third party frameworks for the UI element that you can share?,0,16.0,21.0
5440,0,It's great..!! Any plans for an iPad specific version?,1,17.0,25.0
5441,0,"""...in Mauritanian Ouguiya, it's أوقية‎0.00!"" - Wait, Mauritania has an app store? :)",0,13.0,18.0
5442,0,"**Hey!** I just had the greatest idea - when a user clicks on a question in the widget, why not redirect them to the appropriate page on http://StackMobile.com ?",0,13.0,21.0
5443,0,"Ah, I didn't have the XNA framework on that machine (because of the lack of VS I'm guessing). Can you check for that on load?",0,13.0,22.0
5444,0,"I thing dev-tips like these should be tagged support, not discussion.  (Maybe both?)",1,16.0,13.0
5445,0,@code: **Come on!** I have *already* made an end-user friendly site at http://stacklist.quickmediasolutions.com - can we stick to what we already have?,0,13.0,20.0
5446,0,Follow-up question: There are some slight errors on the elapsed times displayed on the site due to treating all months uniformly as 30 days and ignoring leap years.  Do you think it's a good idea to keep these errors to match the site (see my answer) or should we try to fix them?,1,16.0,21.0
5447,1,Confirmed. Maybe there's nothing on that site yet?,-1,11.0,21.0
5448,0,@yacoby - I am going to write a little extension and am considering a addon for soapi that uses XHR for direct communication with the API. would this be of value to you?,0,13.0,21.0
5449,0,a real story to define this concern: I have an app that is working on data from api.stackoverflow on one thread while working on data from api.stackapps on another. Should each thread have a separate throttle or should they share a common throttle?,0,13.0,21.0
5450,0,I''ll send you some User-Agent headers and server logs. What would you like them to say?,0,14.0,21.0
5451,0,yes. ambiguous dates are of little value to the intended audience. When is the cutoff for an app or library to be considered?,-1,12.0,4.0
5452,0,"The funny thing is that I thought of commenting something like ""nice idea, too bad no one uses Wave"" but then thought I shouldn't be a jackass, maybe other people do. Turns out I was right the first time, eh?",0,13.0,17.0
5453,0,"It seems like this question gets asked every week, but I can't find the original or any duplicates (they're probably being deleted).  Perhaps it should be added to the [FAQ](http://stackapps.com/faq) or even the Getting Started sidebar?",0,14.0,22.0
5454,0,"I really don't know... but a GTK+ version would be awesome. Are you thinking .net, C++, or PyGTK?",0,13.0,15.0
5455,0,"@code: Okay, I'll rerun them in a bit. One small sidenote: I was unable to reproduce the browser issue - what steps are needed for that?",0,13.0,17.0
5456,0,"@zengr Ok.  Why are you requesting that people enter their entire URL, instead of just their ID?",0,13.0,12.0
5457,0,+1 Very nice. Can you do a stable sort so we can do sub-sorts?,1,17.0,23.0
5458,0,@sky - Awesome!  Where did you get that nice grid from?,0,15.0,21.0
5459,0,"Per site, no.  In the future, who can say?",0,13.0,21.0
5460,0,@loving: Hooray! (Might we see a Chrome extension? :),0,17.0,12.0
5461,0,Needs some updating. Do you still work on it?,0,14.0,21.0
5462,0,Hmm...  I don't know about this one.  Can you give a use case?,0,13.0,18.0
5463,0,"you're right it doesn't install, I was waiting for that. But it sais that I can only login in an account with 200 points reputation, what's that?",0,16.0,9.0
5464,0,"@Nikita: I'm only seeing math.SE, SO, and meta.SO for mine, none of my other accounts' rep.  When I paste in a profile URL, is it only using that site, or is it getting all associated accounts?",0,15.0,9.0
5465,0,+1 for Python. Maybe consider doing this for some other SE sites?,1,21.0,13.0
5466,0,@H.B.: Any chance the `f` was a unicode character instead of a standard f?,-1,5.0,13.0
5467,0,"Nice, but it overlaps notifications. Could you move them under the sticky bar?",0,13.0,16.0
5468,0,"If you prepare slightly smaller images, I'll insert them in your question. Also, what's that thing with truncated titles in your screenshots?",1,17.0,14.0
5469,0,"Hey, I think it broke again; the link doesn't show on [so].  Can you check?",0,17.0,11.0
5470,0,This has since been part of the site. Is it still useful?,1,17.0,20.0
5471,0,"@davebug: ""So, professor, you're saying the etymology is..."" ""yes, people thought it would be funny to misspell everything. ne1 haz more questions?""",0,15.0,13.0
5472,0,@Piskvor: ha ha... apparently not me! It was meant to be a pun on 'Are there atheists in foxholes?',0,15.0,13.0
5473,0,*@itrekkie*: Try as I might I don't understand the question. Could you clarify?,0,13.0,21.0
5474,0,"Voting to close on the grounds this is not a constructive question. A sentence could be, for example, an answer to someone asking **""What's the first [or n'th] letter of the alphabet?""**",0,17.0,13.0
5475,1,@Peter Shor: Of course.  Doesn't everyone?,1,19.0,9.0
5476,0,"I love ""official journalistic decision"". Do journalists make the rules?",0,17.0,13.0
5477,0,Great question. Perhaps it should have the pronunciation tag?,1,17.0,22.0
5478,0,I thought that was the style in all languages. Can you give an example of a language where the explicit numerals are not avoided?,0,13.0,22.0
5479,0,@Chris: it's now the second time someone has repeated one of my questions. Copycatting to get votes?,0,17.0,13.0
5480,0,"I don't understand this question. Which dictionary, exactly, doesn't define ""ain't""?",1,17.0,25.0
5481,0,That example sentence doesn't really feel right. You sure you don't mean to use the past perfect?,1,21.0,17.0
5482,0,So the usages are quoted .. and from a 34-year-old *professor* no less!??! What is this world coming to?,1,19.0,13.0
5483,0,At least there's nothing ungrammatical about them. Could you elaborate on why you have doubts about their correctness?,1,19.0,13.0
5484,0,"Jonas, as a matter of interest, what is your native language?. Do 'is' and 'are' not have straightforward equivalents in your own language?",0,17.0,10.0
5485,0,"I'd guess it's an archaic past tense of ""to owe"", i.e. ""Which you owed yesterday""?",-1,9.0,14.0
5486,0,"Interesting. Can you provide a link or two, so we can at least guess what those people's native language is?",0,13.0,17.0
5487,1,@Shinto Sherlock: You just *answered the question*. Why would you not post it as an answer?,1,14.0,25.0
5488,0,"Most of those differences would be identified by a grammar book as differences between British and American varieties of English. How about past participles like ""proved"" versus ""proven"" or ""got"" versus ""gotten""?",-1,9.0,13.0
5489,0,Good question. Does the term artist imply some level of talent or simply someone who creates artistic works?,0,14.0,19.0
5490,0,"@Emtucifor: My point is simply that if you're going to clutch your pearls this tight and go all "" _O tempora o mores!_ "" on us, it's more convincing if you yourself don't exemplify the decline of standards you are bemoaning.  If you don't hold yourself to a standard of perfection, then what could possibly be the point of your question?",-1,11.0,5.0
5491,0,"How about ""Hi y'all!"" or ""Howdy folks!""? ;)",0,17.0,9.0
5492,0,I always try to use correct grammar.  Why dumb down your correspondence?,0,15.0,21.0
5493,1,"@Kosmonaut, I have to admit I'd side with @Tony on this one, at least in the UK, *voilà* would be used as a 'consciously' French word, whereas Envelope, brilliant wouldn't. [Almost worth another question?)",-1,13.0,1.0
